onset	duration	trial_type
1.45	0	high
2.85	0	low
4.3	0	low
5.9	0	high
7.35	0	low
8.8	0	high
10.4	0	high
11.85	0	low
13.4	0	high
14.9	0	high
16.35	0	high
17.75	0	low
19.15	0	low
20.65	0	high
22.2	0	low
23.7	0	high
25.1	0	high
26.5	0	low
27.95	0	low
29.5	0	high
38.05	0	high
39.65	0	high
41.15	0	low
42.7	0	low
44.3	0	high
45.85	0	high
47.3	0	low
48.8	0	high
50.2	0	low
51.65	0	low
53.1	0	low
54.5	0	low
55.9	0	low
57.3	0	low
58.9	0	low
60.3	0	low
61.9	0	low
63.5	0	low
65.1	0	low
66.65	0	low
68.15	0	low
69.55	0	low
77.95	0	low
79.5	0	low
80.9	0	low
82.35	0	high
83.9	0	low
85.5	0	low
87.0	0	low
88.55	0	low
90.15	0	high
91.6	0	high
93.15	0	high
94.65	0	high
96.1	0	low
97.55	0	low
99.15	0	low
100.55	0	high
101.95	0	high
103.5	0	low
105.1	0	low
113.55	0	low
115.15	0	high
116.75	0	high
118.15	0	low
119.75	0	low
121.35	0	low
122.8	0	low
124.35	0	low
125.9	0	low
127.3	0	low
128.7	0	low
130.25	0	low
131.85	0	low
133.25	0	low
134.8	0	low
136.2	0	low
137.75	0	low
139.25	0	low
140.75	0	low
149.3	0	high
150.8	0	high
152.25	0	high
153.8	0	high
155.25	0	high
156.7	0	high
158.2	0	low
159.8	0	low
161.35	0	high
162.95	0	high
164.55	0	high
165.95	0	low
167.55	0	low
168.95	0	low
170.35	0	low
171.9	0	low
173.35	0	low
174.8	0	low
183.25	0	low
184.65	0	low
186.15	0	low
187.7	0	low
189.1	0	low
190.55	0	high
192.0	0	high
193.4	0	low
194.95	0	high
196.5	0	low
198.0	0	low
199.4	0	high
200.9	0	low
202.5	0	high
203.95	0	high
205.5	0	high
206.9	0	low
208.3	0	low
209.8	0	low
211.3	0	high
219.85	0	high
221.4	0	high
222.9	0	high
224.4	0	low
225.8	0	high
227.3	0	low
228.9	0	high
230.3	0	low
231.75	0	high
233.15	0	low
234.7	0	low
236.2	0	low
237.7	0	high
239.15	0	low
240.7	0	high
242.25	0	high
243.8	0	high
245.25	0	low
253.65	0	high
255.1	0	low
256.55	0	high
258.05	0	low
259.5	0	high
261.05	0	low
262.55	0	high
264.0	0	high
265.55	0	high
267.05	0	high
268.55	0	high
270.0	0	high
271.5	0	low
273.1	0	low
274.55	0	low
276.05	0	high
277.6	0	low
279.1	0	low
280.5	0	low
289.0	0	low
290.55	0	low
292.0	0	low
293.4	0	low
294.9	0	high
296.3	0	high
297.7	0	low
299.1	0	low
300.6	0	low
302.1	0	low
303.65	0	low
305.05	0	low
306.65	0	low
308.15	0	high
309.55	0	low
311.1	0	low
312.65	0	low
314.1	0	low
315.6	0	low
317.05	0	low
318.6	0	low
320.15	0	low
328.75	0	low
330.35	0	low
331.85	0	low
333.3	0	low
334.75	0	high
336.3	0	low
337.8	0	high
339.2	0	low
340.75	0	high
342.15	0	high
343.55	0	high
345.05	0	low
346.65	0	low
348.25	0	high
349.7	0	low
351.1	0	high
352.5	0	high
354.0	0	high
362.45	0	high
363.85	0	low
365.3	0	low
366.8	0	low
368.25	0	high
369.7	0	low
371.1	0	low
372.5	0	low
373.95	0	low
375.5	0	low
376.9	0	low
378.45	0	low
379.85	0	low
381.4	0	low
382.95	0	low
384.45	0	low
386.05	0	low
387.5	0	low
389.05	0	low
390.6	0	low
392.05	0	low
400.45	0	low
401.85	0	low
403.3	0	low
404.7	0	high
406.25	0	high
407.75	0	high
409.15	0	high
410.55	0	high
412.0	0	high
413.45	0	high
415.05	0	low
416.55	0	low
418.15	0	high
419.75	0	low
421.35	0	low
422.8	0	low
424.2	0	low
425.75	0	low
427.35	0	low
428.95	0	low
430.45	0	low
438.95	0	high
440.45	0	high
442.0	0	high
443.5	0	high
444.9	0	high
446.4	0	high
447.85	0	high
449.45	0	low
451.05	0	high
452.6	0	high
454.15	0	high
455.6	0	high
457.2	0	high
458.8	0	high
460.3	0	high
461.7	0	high
463.2	0	high
464.8	0	high
466.35	0	low
467.85	0	high
469.4	0	high
470.9	0	high
479.3	0	low
